"","text","favoriteCount","replyToSN","id","created","retweetCount"
"633","Me gustaría ser menos pendejo (o menos introvertido) para animarme a platicar más con mis compas sobre música, libr… https://t.co/Mtow0rKyQ9",6,NA,"1319114555751092224",2020-10-21 22:13:12,0
"634","Ventaja de las clases en línea:

Te puedes tomar una chelita mientras tomas la clase*. 

*Aplica restricciones.",2,NA,"1319006806618898433",2020-10-21 15:05:03,0
"635","Nos mandaron correo del instituto para decirnos que ya tenemos que renovar o cancelar la beca de cubículo o escrito… https://t.co/TjU6IngOzk",1,NA,"1318993789780885504",2020-10-21 14:13:19,0
"636","https://t.co/ccDzumitPF https://t.co/HcYzW5Gehk",3,NA,"1318963676804689920",2020-10-21 12:13:40,0
"637","Yo, topólogo algebraico, en clase de estadística. https://t.co/9pmSdXqJpv",2,NA,"1318959208449085441",2020-10-21 11:55:55,0
"638","Perdoneme por conectarme tarde a su clase profe, es que estaba terminando mi quehacer.",5,NA,"1318958517685047297",2020-10-21 11:53:10,1
"639","@amiguiz, Mariana Enríquez, Margaret Atwood. https://t.co/CpZ7FIMLjy",0,"amiguiz","1318361481130483713",2020-10-19 20:20:45,0
"640","Emanuel del Real (meme), Joe Blanney y los mismísimos Tres
#CLAUDICAMOS
@claudifonos",1,"bhherto95","1318326129153933313",2020-10-19 18:00:17,0
"641","Un saludote, por cierto <U+270C><U+FE0F><U+270C><U+FE0F>",0,"bhherto95","1318325539090944000",2020-10-19 17:57:56,0
"642","Hola @claudifonos yo quiero pases para Los Tres <U+270C><U+FE0F>
#claudicamos",1,NA,"1318325349688758272",2020-10-19 17:57:11,0
"643","@amiguiz https://t.co/tlJqyJjAsJ",1,"amiguiz","1317949630597005321",2020-10-18 17:04:12,0
"644","pollito chicken https://t.co/Y62e0L8ne6",1,NA,"1317948169104273408",2020-10-18 16:58:24,0
"645","Qué rico huelen los bolillos que compré.

Y me da gusto que huelan rico porque eso significa que no he perdido el sentido del olfato.",4,NA,"1317847540134531073",2020-10-18 10:18:32,1
"646","@DiagramaDeVen Ya mándale esta y salen de todas las dudas.

<U+0001F609> https://t.co/d20uIukbvY",2,"DiagramaDeVen","1316551732558794752",2020-10-14 20:29:28,0
"647","¿Y a las quesadillas de queso de plástico sí se les puede llamar quesadillas o tampoco?",0,NA,"1316477100648472576",2020-10-14 15:32:54,0
"648","Yo estudiando matemáticas / yo de niño queriendo ser médico. https://t.co/XRyykcErsU",2,NA,"1316476506663682048",2020-10-14 15:30:32,0
"649","https://t.co/bLcp8tFMCx https://t.co/1j79yv2l2A",0,NA,"1316414232586579968",2020-10-14 11:23:05,0
"650","Lo que no me gusta de dar clases en línea es que si cuento un chiste no sé si les dio risa o no.",5,NA,"1316096317576404994",2020-10-13 14:19:48,1
"651","Yo las matemáticas y tú la magia.",5,NA,"1315751091997413376",2020-10-12 15:28:00,0
"652","Mood https://t.co/DXsDMltyPM",0,NA,"1315671213084160000",2020-10-12 10:10:35,0
"653","Creo que me metí a estudiar matemáticas porque no sabía que hacer con mi vida.

Y le seguí a la maestría porque estaba en las mismas.",2,NA,"1315669992575307777",2020-10-12 10:05:44,0
"654","Perdón :c https://t.co/lbhPvaKzb9",4,NA,"1315374298769641473",2020-10-11 14:30:45,0
"655","Si unas papas a la francesa no tienen los octágonos nutricionales, para mí son saludables.",3,NA,"1315370924737265664",2020-10-11 14:17:21,1
"656","Irme a hacer el doctorado a Morelia o a Guanajuato seguro no arreglaría ninguno se mis problemas pero ¿Por qué no intentar?",0,NA,"1315342480066347012",2020-10-11 12:24:19,0
"657","Mis alumnos: oye Alberto, no me sale este ejercicio ¿Me puedes ayudar?
Yo: ¿Ya vieron mis tenis? Fosfo fosfo.",9,NA,"1315114017346793472",2020-10-10 21:16:30,0
"658","Yo sería más feliz si fuera menos pendego, la verdad.",6,NA,"1314292841900920833",2020-10-08 14:53:26,3
"659","No ma, la pomada de la campana es milagrosa ¿Qué tiene? ¿Almas de fetos ingenieros?",2,NA,"1314031396495781888",2020-10-07 21:34:33,0
"660","@comunmentecomun @DiagramaDeVen Yo ya no confiaría en un murciélago para salvarnos. <U+0001F440>",2,"comunmentecomun","1313686552611086336",2020-10-06 22:44:15,0
"661","Están los que te saben hacer reír, los guapos y luego estoy yo. https://t.co/QibcMkKdUm",1,NA,"1313637289566842880",2020-10-06 19:28:30,0
"662","Mis dos logros del día de hoy:

- terminar mi tarea de teoría de homotopía
- poner a grabar la clase justo al inici… https://t.co/sHf9xCIiUR",0,NA,"1313194132127584256",2020-10-05 14:07:33,0
"663","@SoyUnChicoDNeza Jajaja o sea sí, yo también.

Lo que cambia es que por el zoom no me da pena que el profe se de cu… https://t.co/W4A93h8D5Z",0,"SoyUnChicoDNeza","1313157859446845443",2020-10-05 11:43:25,0
"664","Esta nueva normalidad en la que hago la tarea de otra materia en la clase por zoom.",1,NA,"1313155964850376705",2020-10-05 11:35:53,0
"665","Y creo que andan echando competencia a ver quién pone la música más fuerte.",0,"bhherto95","1312653931798028288",2020-10-04 02:20:59,0
"666","""Ya todo mundo está durmiendo, voy a hacer mi desmadre.""

-Mis vecinos, probablemente.",0,NA,"1312653321979801600",2020-10-04 02:18:34,0
"667","Moriré rockeando y pensando en vos...",1,NA,"1312603612137349120",2020-10-03 23:01:02,0
"668","@blueamayavel ¡Feliz cumpleaños!

Dios te oiga que ganen <U+0001F91E>",1,"blueamayavel","1312599605645901824",2020-10-03 22:45:07,0
"669","¿Quieres ser mi vacuna contra la covid? <U+0001F97A>

*Enviar https://t.co/RXlByHrN0A",9,NA,"1311874781550202881",2020-10-01 22:44:56,2
"670","Yo pensaba que era más productivo durante las noches. Ahora creo que en realidad soy huevón durante el día y que en… https://t.co/UY8X169ek0",5,NA,"1310429500124147713",2020-09-27 23:01:54,0
"671","Cuando intentas desenredar tu vida a la mitad de la maestría en matemáticas. https://t.co/sX21xxjulK",7,NA,"1310423718531866626",2020-09-27 22:38:55,0
"672","No ma, ahora sí le entendí. https://t.co/UK3xeky1g6",1,NA,"1310326781954662412",2020-09-27 16:13:44,0
"673","Sí le puse un ejemplo de Fornite cuando estábamos viendo movimiento.
Vamos bien. https://t.co/2pBp69AwEO",1,NA,"1309864194372755457",2020-09-26 09:35:34,0
"674","Es bien interesante como algunas personas tienen la entrada de las vías respiratorias en la papada.

Que evolución tan curiosa.",0,NA,"1309679852186939392",2020-09-25 21:23:04,0
"675","Hola @claudifonos  ¿Qué tal St Jimmy de Green Day?

!!Un saludo!! #ViernesDeClasicos",0,NA,"1309619631167021057",2020-09-25 17:23:46,0
"676","@claudifonos ¡Genio!<U+0001F602><U+0001F602><U+0001F602>",0,"claudifonos","1309324801178206208",2020-09-24 21:52:13,0
"677","Quién diría que hasta en tuiter soy tímido.",3,NA,"1309308338207850502",2020-09-24 20:46:48,0
"678","Lo malo de la clase de las 3 es que me da el mal del puerco y mi cama está peligrosamente cerca.",2,NA,"1309216725901152259",2020-09-24 14:42:46,0
"679","@esteusermurio Supongo que cualquier edad es buena para la bohemia si la sabes llevar.",0,"esteusernomurio","1308966868523397122",2020-09-23 22:09:55,0
"680","@DiagramaDeVen https://t.co/j4ZlXUhcKa",1,"bhherto95","1308952701892517894",2020-09-23 21:13:37,0
"681","@DiagramaDeVen https://t.co/EK6k6d4nu2",1,"DiagramaDeVen","1308952529846308864",2020-09-23 21:12:56,0
"682","¡Cámara, Coronavirus! Me estoy perdiendo mis años más bohemios. https://t.co/WKpEo47lHd",6,NA,"1308948812929658881",2020-09-23 20:58:10,1
"683","Yo disque muy inteligente, pero se me olvidó que tenía que grabar la clase y me acordé ya que iba a la mitad <U+0001F643>",1,NA,"1308838761753710600",2020-09-23 13:40:52,0
"684","El terror que me da subir mal los papeles del CONACyT.",1,NA,"1308600571306356736",2020-09-22 21:54:23,0
"685","Wake me up, when la pandemia ends... https://t.co/7Eg7dhQZZx",4,NA,"1308427337483124736",2020-09-22 10:26:01,1
"686","@itsGVKarlos @Emilianouscang1 @UforiaMusica @sanbenito @Nathallie77 ¿Por qué una pena? ¡Es todo un gusto!",1,NA,"1307854814714486785",2020-09-20 20:31:01,0
"687","NO ME PUEDO MORIR SIN IR A UN CONCIERTO DE BAD BUNNY.",2,NA,"1307846851127922688",2020-09-20 19:59:22,0
"688","@Iamthecat_7 Necesito tu Review para saber si me subscribo o no jajaja",0,"Iamthecat_7","1307506537880051712",2020-09-19 21:27:05,0
"689","Para nuestra generación, ¿los 25 son los nuevos 40? 

Necesito confirmación de @Iamthecat_7",1,NA,"1307505915403395079",2020-09-19 21:24:37,0
"690","@Anahi_Lovera @SoyUnChicoDNeza Jajaja no ma, yo venía a escribir lo mismo",2,"Anahi_Lovera","1307495233157038080",2020-09-19 20:42:10,0
"691","Yo todo un divulgador de las matemáticas. https://t.co/g4UKJbGO4J",5,NA,"1307478464795217922",2020-09-19 19:35:32,1
"692","""faith and homosexuality are not in opposition, and that God loves my son as he is""
https://t.co/Vc91oYJxgd",0,NA,"1307358443389489158",2020-09-19 11:38:37,0
"693","¿Se podrá enseñarle física y matemáticas a un adolescente usando ejemplos de Fornite? 
Siganme para responder algún día está pregunta.",5,NA,"1307101214388224001",2020-09-18 18:36:28,0
"694","Poz Ole https://t.co/CEpAaEiCGs",2,NA,"1306965381127561216",2020-09-18 09:36:43,0
"695","Ustedes me ven disque muy inteligente estudiando una maestría pero emocionalmente soy un pendejo. <U+0001F643>",1,NA,"1306605961516376064",2020-09-17 09:48:31,0
"696","Pasamos de la edad en la que tuiteamos a lo bestia a la edad en la que mandamos correo a la bestia y a veces no nos… https://t.co/A4LlZYSrtJ",2,NA,"1306244991229071361",2020-09-16 09:54:09,2
"697","Y a todo esto... ¿Cuál es el problema con la pizza con piña?",0,"bhherto95","1305239609467719680",2020-09-13 15:19:07,0
"698","@GilbeertoCortes @mardeneptuno Pues es su experiencia y es válida e",238,"Atanasiio","1305238201200791553",2020-09-13 15:13:31,0
"699","La tensión sexual entre mi gastritis y mis ganas de comerme otra rebana de pizza.",2,NA,"1305235622563590145",2020-09-13 15:03:17,0
"700","@marthibummer Chale, ¿Y qué pasó?
Mándale este meme a ver si funciona jajaja https://t.co/rsVuZ95waR",1,"marthibummer","1305201188627939329",2020-09-13 12:46:27,0
"701","Hoy es 13 de septiembre, día de los aventados.

Vayan a decirle a su crush que es su crush.",3,NA,"1305161262091960321",2020-09-13 10:07:48,1
"702","Voy a abrir un canal de Twitch, pero en vez de hacer stream de cómo juego Fornite, voy a hacer de cómo avanzó con la tesis.",9,NA,"1304793452702502913",2020-09-12 09:46:15,1
"703","A veces me da la sensación de que tengo déficit de atención, pero la mera verdad creo que solo soy estúpido. xd https://t.co/OhGuldga0u",2,NA,"1304191142985113600",2020-09-10 17:52:53,0
"704","Acabo de ver Bichos:
NO la recomiend.
Es super marxista
Es pro hormigueros<U+0001F41C><U+0001F41C>.

Las cosas como son: https://t.co/QwwoD6AJNO",7,NA,"1303015658972573698",2020-09-07 12:01:56,0
"705","Sí se antoja encularse como Nodal, pa' qué mentir.",2,NA,"1303014450723565569",2020-09-07 11:57:08,0
"706","Estudiar para un examen general cuatro días antes de la fecha es mi cardio.",0,NA,"1302425205596332032",2020-09-05 20:55:41,0
"707","""Me voy a apurar con el quehacer para ponerme a estudiar"" y otras de más grandes mentiras del siglo.",2,NA,"1302283181098299396",2020-09-05 11:31:20,0
"708","@DiagramaDeVen Mejor hay que regresar a lo vintage. https://t.co/XxSqL26Vbm",1,"DiagramaDeVen","1301653353068244992",2020-09-03 17:48:37,0
"709","Siento que hay toda una brecha generacional entre quienes les dicen cuates a sus amigos y los que les dicen compas.",0,NA,"1301604603830530048",2020-09-03 14:34:54,0
"710","Madre santa de la rudosidad con el nuevo sinfónico de Metallica y con el especial que le hicieron en @Reactor105 @eltonykings",1,NA,"1301352313970327552",2020-09-02 21:52:24,0
"711","Me gusta mucho ver a los gatitos que viven en los departamentos de en frente.",2,NA,"1300537071992557569",2020-08-31 15:52:55,0
"712","Sí es por presumir, pero hace exactamente un año hice mi examen profesional y en la noche me lancé al concierto de… https://t.co/TqYnEF8YZG",3,NA,"1299928274714460160",2020-08-29 23:33:46,0
"713","Pues si nadie se va a encular de mi, yo solito me voy a encular de mi, más faltaba.",8,NA,"1299892124515737602",2020-08-29 21:10:07,2
"714","@DiagramaDeVen De esta rola ni el coronavirus se salva.",1,"DiagramaDeVen","1299423498612473856",2020-08-28 14:07:58,1
"715","https://t.co/VTh37Zs7Wy https://t.co/erbCGXcE0k",3,NA,"1299063511096664068",2020-08-27 14:17:31,1
"716","@DiagramaDeVen https://t.co/P9JaX1SBQ4",1,"DiagramaDeVen","1299005489662046208",2020-08-27 10:26:57,0
"717","Yo, mientras me lavo las manos: muere coronavirus, ¡Muere! <U+0001F621>
Yo también: ¿Y si no se muere? <U+0001F628>",1,NA,"1298390610404147201",2020-08-25 17:43:39,0
"718","Hola @claudifonos, que gane Judas Priest. <U+0001F918> #Claudicamos
¡Un saludo!",1,NA,"1298377359742164992",2020-08-25 16:50:59,0
"719","Marabunta mejor me publicó una foto que un cuento. <U+0001F643>",1,NA,"1297536204796235779",2020-08-23 09:08:32,0
"720","@DiagramaDeVen Yo te toco cuando quieras.<U+0001F975>",2,"DiagramaDeVen","1297384894138585088",2020-08-22 23:07:17,0
"721","¿Y si armamos otro intercambio pero ahora de tirarnos la onda?

Ok no.<U+0001F440>",3,NA,"1297364780408348672",2020-08-22 21:47:22,0
"722","Estoy gritando. https://t.co/I70Qzxh4q9",1,NA,"1296848683187630080",2020-08-21 11:36:35,0
"723","Mi ojo derecho anda bien Safaera.",1,NA,"1296819870483578880",2020-08-21 09:42:05,0
"724","@esteusermurio ¿A qué hora? :O",1,"esteusernomurio","1296796431420882944",2020-08-21 08:08:57,0
"725","Que Lozoya ya confiese qué le pasa a Lupita. https://t.co/swrYD1P2t1",0,NA,"1296601115291680769",2020-08-20 19:12:50,0
"726","¿Cuánto dura el covid en una tortilla? Google voy a tener suerte.",2,NA,"1296524794339500033",2020-08-20 14:09:33,0
"727","O un cubrebocas <U+0001F914>",1,"bhherto95","1296134196772179971",2020-08-19 12:17:28,0
"728","¿Y TÚ CUBREBOCAS PRRO?
-Una playera que diga.",1,NA,"1296131047055413248",2020-08-19 12:04:57,1
"729","Mis vecinos no tienen el mínimo respeto por el sueño del prójimo <U+0001F921><U+0001F921><U+0001F921>",2,NA,"1296076174356078594",2020-08-19 08:26:54,0
"730","Nunca aprendí a contar cartas, pero sí aprendí a contar pastillas para ver si no se me olvidó tomarme una.",3,NA,"1295740570271457284",2020-08-18 10:13:20,0
"731","Una sensación bien chida que he descubierto en estos dias es que, inesperadamente, suene una de tus canciones favor… https://t.co/YTWCK89OnC",1,NA,"1295437185987076097",2020-08-17 14:07:47,0
"732","@DiagramaDeVen ¿Y si Annabelle es la que le susurra cosas al oído y por eso es como es? <U+0001F914>",1,"DiagramaDeVen","1294655103274823681",2020-08-15 10:20:04,0
"733","@DiagramaDeVen ¿Annabelle? <U+0001F914><U+0001F633>",2,"DiagramaDeVen","1294648504946745350",2020-08-15 09:53:51,0
"734","Oye @claudifonos, pues dentro del mundillo terraplanista, hay gente que afirma que Australia no existe jajaja",1,NA,"1294419859208572928",2020-08-14 18:45:18,0
"735","@DiagramaDeVen https://t.co/Y9NgtLKiuI",1,"DiagramaDeVen","1294402304964263937",2020-08-14 17:35:32,0
"736","@ea4gpz @TopologyFact Well, those are not my ideas but something I read on Aguilar, Gitler and Prieto's Algebraic Topology book.",1,"ea4gpz","1294398723968176128",2020-08-14 17:21:19,0
"737","@ea4gpz @TopologyFact I don't know if I'd say it is obvious, but is given by the formula (tx1, tx2 - (1-t)x1, tx2 - (1-t)x3,...)/norm.",1,"ea4gpz","1294368141506752513",2020-08-14 15:19:47,0
"738","@ea4gpz @TopologyFact Actually this map is homotopic to the identity map, in the case of the union of spheres at le… https://t.co/l6pWUBH421",0,"ea4gpz","1294364554265350146",2020-08-14 15:05:32,0
"739","@ea4gpz @TopologyFact I just checked it and apparently is the same argument for spheres in sequences spaces, (at le… https://t.co/HOSrZeLYEB",0,"ea4gpz","1294352728462893059",2020-08-14 14:18:33,0
"740","@ea4gpz @TopologyFact Yes, that's the idea! :)",0,"ea4gpz","1294351245604458497",2020-08-14 14:12:39,0
"741","O sea, y no es que no lo haya intentado.",0,"bhherto95","1294349839547981824",2020-08-14 14:07:04,0
"742","@ea4gpz @TopologyFact Lol.
Well, spheres in Hilbert spaces are rare and interesting objects.",1,"ea4gpz","1294348886706921477",2020-08-14 14:03:17,0
"743","@ea4gpz @TopologyFact The union topology. I mean, something is closed if the intersection with each n-sphere is clo… https://t.co/2V1oAhXcJk",1,"ea4gpz","1294348203782017024",2020-08-14 14:00:34,0
"744","@ea4gpz @TopologyFact Think that you can see the (n-1)-sphere as the equator of the n-sphere (just send a point (x1… https://t.co/HZGmzTsDvN",2,"ea4gpz","1294345794208890883",2020-08-14 13:50:59,0
"745","Pues Nodal ligó más que yo está cuarentena. <U+0001F914> https://t.co/aHMeWbRl1f",3,NA,"1294343487022923777",2020-08-14 13:41:49,0
"746","Estaba viendo que andan organizando conciertos de rock a los que vas en tu coche. ¿Se imaginan que se arme el slam? <U+0001F633>",3,NA,"1294058785749622784",2020-08-13 18:50:31,0
"747","¿Esta qué estación de la línea 7 es? https://t.co/2KFoQpt5rD",1,NA,"1293716233968390144",2020-08-12 20:09:20,0
"748","¿Es como el montaje del alunizaje que hizo Kubrick? :C https://t.co/2PwPYtt71s",1,NA,"1293371788618010629",2020-08-11 21:20:38,0
"749","Algunos ya están iniciando el próximo zoomestre y yo apenas voy a terminar mañana el pasado. 

¿Qué pedo?",2,NA,"1293371401714499584",2020-08-11 21:19:06,0
"750","Necesito un descanso de las matemáticas.",1,"bhherto95","1292836495221547008",2020-08-10 09:53:34,0
"751","Hice como 40 ejercicios de topología algebraica en dos semanas. Y Juanga diría: ¿pero qué necesidad? ¿Para qué tanto problema?",5,NA,"1292686479265869826",2020-08-09 23:57:28,0
"752","A su madre :( https://t.co/ssAAZJCikH",2,NA,"1292684810922622976",2020-08-09 23:50:50,0
"753","https://t.co/nYAGMT0ArP https://t.co/2quworBFFq",3,NA,"1291878238298537984",2020-08-07 18:25:48,0
"754","Yo: ¿Por qué no le gustaré a La Crush.
También yo: ¿Será porque no le he dejado en claro mis intensiones y tal vez… https://t.co/kFwap4A8Rf",2,NA,"1291813141043716100",2020-08-07 14:07:08,0
"755","The anime character I wanted to be as a kid vs the one I actually turned into. https://t.co/LhdChrvaP6 https://t.co/uyHnC4lHTJ",3,NA,"1291787930189459457",2020-08-07 12:26:57,0
"756","Qué días estos en los que ya no nos podemos enamorar en un bazar, entre cuadros y revistas, camisetas, discos y jeans.",5,NA,"1291413904824979456",2020-08-06 11:40:42,1
"757","Algunos días estoy así. https://t.co/IZAELKGwFk",7,NA,"1291406217873678336",2020-08-06 11:10:10,1
"758","@amiguiz Me lo encontré la semana pasada al entrar al Gandhi y qué bueno que no me la pensé dos veces. 

¡Ya quedé… https://t.co/IoER6ogYLL",1,"amiguiz","1290500445400530946",2020-08-03 23:10:57,0
"759","Wey <U+0001F602><U+0001F602><U+0001F602> https://t.co/ae864y4V8R",3,NA,"1290391674020147202",2020-08-03 15:58:44,0
"760","@DiagramaDeVen Sergio Sarmiento ya se debería cancelar el solito ¿No le dará pena?",1,"DiagramaDeVen","1290359958576521217",2020-08-03 13:52:42,1
"761","Se cayó mi galleta y ya la chupo el covid :C",4,NA,"1289732014413762562",2020-08-01 20:17:28,0
"762","Con esta moraleja termine la clase que sí hoy. https://t.co/Oykdax63QX",5,NA,"1289383457890566144",2020-07-31 21:12:26,0
"763","Gracias por participar <U+0001F97A><U+2764><U+FE0F>

¡Espero que disfruten sus playlist!",1,"bhherto95","1289374949891649537",2020-07-31 20:38:38,0
"764","@Iamthecat_7 @DiagramaDeVen Oigan, qué emoción :')",3,"Iamthecat_7","1289370858788491265",2020-07-31 20:22:22,0
"765","@DiagramaDeVen No ma, ¡qué sorpresa! No me lo esperaba que fueras tú <U+0001F631>

¡Y tiene puro punch! Gracias amix, tw tqm.",2,"DiagramaDeVen","1289225609277661186",2020-07-31 10:45:12,0
"766","La siguiente playlist va para @blueamayavel.

Soy un poco malo para leer a la gente, pero espero que te gusten esta… https://t.co/anRO74K8tz",2,NA,"1289212437879611394",2020-07-31 09:52:52,0
"767","A Alex Dunphy no le gusta esto. https://t.co/gQBrmjVWkQ",1,NA,"1289211134143156224",2020-07-31 09:47:41,0
"768","Está bien padre ser el topólogo algebraico de la pandilla, excepto cuando tienes problemas para terminar la tarea y… https://t.co/VRfWGqjkKv",0,NA,"1288994214479630336",2020-07-30 19:25:43,0
"769","¡Oigan ya es mañana! Me pregunto a quién le habré tocado <U+0001F914> https://t.co/4HX7M7aemG",3,NA,"1288968600485801984",2020-07-30 17:43:56,0
"770","A mí me ya me seguía mucha gente increíble.

Todos mis amigos tuiteros son increíbles. ¿Ok? https://t.co/EHJbUTdk3D",3,NA,"1288967982899777537",2020-07-30 17:41:29,0
"771","@vladmiraronna @andresgamusa @capa_invisible Y un protego para no andar sufriendo a los 9 meses.",7,"vladmiraronna","1288685171865202691",2020-07-29 22:57:42,0
"772","En la prepa le hice un truco de magia a una crush y después de eso estuvimos de free* como por dos meses ¿Qué fue d… https://t.co/vPcJTcFzmv",0,NA,"1288675800204681219",2020-07-29 22:20:27,0
"773","@DiagramaDeVen @comacurez No ma, qué wenas ideas.

¡Gracias, amixes!",1,"DiagramaDeVen","1288674218889089026",2020-07-29 22:14:10,0
"774","Yo no he sembrado papas ni nada :(",2,"bhherto95","1288671754777513987",2020-07-29 22:04:23,0
"775","Autsilio. 

Le mandé un mensaje a la crush para ver cómo estaba y ya me respondió y ahora no sé qué decir.",2,NA,"1288671670874640384",2020-07-29 22:04:03,0
"776","@FaqinHamster @DiagramaDeVen @comunmentecomun Pero, si le cuentas que sembraste una papa y te escucha (o te lee) co… https://t.co/2R6IZd7sqS",3,"SoyUnChicoDNeza","1288514412811345920",2020-07-29 11:39:10,0
"777","@natszendro Tengo un trauma muy grande con esa canción en este momento y se sintió bien padre escucharla en Reactor… https://t.co/I8O6em9WC6",2,"natszendro","1288192814719758337",2020-07-28 14:21:15,0
"778","Nadie:

Nadie nadie:

Monterrey: https://t.co/cvdFg4kyas",3,NA,"1288140234803290112",2020-07-28 10:52:19,0
"779","Nadie:

Los cñores: ay esta generación de cristal no aguanta nada... https://t.co/0z5k9gn9Iw",4,NA,"1287950522209771522",2020-07-27 22:18:28,0
"780","Agosto: <U+0001F97A>
Septiembre: <U+0001F60F>
Octubre:<U+2764><U+FE0F>
Noviembre:<U+0001F628>
Diciembre:<U+0001F440>

¡Ábrete agosto, que ya llegué septiembre! https://t.co/QIcGdj8Vzj",2,NA,"1287944941834993664",2020-07-27 21:56:17,0
"781","Me estaba acordando del vato que nos dijo que las matemáticas no servían de verdad. Su ejemplo:

¿Por qué si 3 alba… https://t.co/EvaulUVRi8",0,NA,"1287195173693411330",2020-07-25 20:16:58,0
"782","Ya decía yo :O https://t.co/ZyMBM0LF00",0,NA,"1286883921561518083",2020-07-24 23:40:10,0
"783","Aún tienen para entrar al intercambio antes de que me duerma (y me lleve la corriente). https://t.co/LMBfRecM5V",2,NA,"1286879195931582465",2020-07-24 23:21:24,1
"784","Bueno, pues los participantes serán:
@blueamayavel, @comacurez, @comunmentecomun, @Iamthecat_7, @DiagramaDeVen y yo.",5,"bhherto95","1286877006869798912",2020-07-24 23:12:42,0
"785","@comunmentecomun Quién sabe, tal vez todo fue una tlayuda.",2,"comunmentecomun","1286857886178643969",2020-07-24 21:56:43,0
"786","Salí por unas papas y toda la gente en mi colonia ya está en la calle y sin cubrebocas.

Yo creo que ya se acabó este pedo y no me enteré.",1,NA,"1286819687020593152",2020-07-24 19:24:55,1
"787","OIGAN QUÉ PEDO CON EXILE?
#Folklore",2,NA,"1286723745516785664",2020-07-24 13:03:41,0
"788","¿La habitación? Roja https://t.co/SMK4kEc2XA",2,NA,"1286367155638939652",2020-07-23 13:26:44,0
"789","Las bases. https://t.co/KhmxTk2xDI",1,"bhherto95","1286322304360816641",2020-07-23 10:28:30,0
"790","Órale pues, vamos hacerlo.

Fav si le entras al intercambio tuitero de playlists ""¿A qué suena mi timeline?"" https://t.co/4HX7M7aemG",5,NA,"1286309249119916032",2020-07-23 09:36:38,0
"791","https://t.co/5aYPOiFbfk https://t.co/WBhKLI10ri",1,NA,"1286304561477672962",2020-07-23 09:18:00,0
"792","¿Y si organizamos un intercambio tuitero de playlist? Cómo si fuera Navidad, pero pues en pandemia.",7,NA,"1286149450424029190",2020-07-22 23:01:39,2
"793","Nunca me había sentido tan identificado con un tuit. https://t.co/vavX81G8nU",3,NA,"1286123750895882240",2020-07-22 21:19:31,0
"794","@comacurez De nuez <U+0001F60C>",1,"mercvrytoy_","1285795465557147648",2020-07-21 23:35:02,0
"795","Mi nuevo sueño es tener una epifanía matemática mientras preparo atole.",4,NA,"1285784783390478337",2020-07-21 22:52:35,0
"796","@comacurez Es una nueva habilidad que adquieres al nivel 50 por experiencia.",1,"mercvrytoy_","1285734334780133377",2020-07-21 19:32:07,0
"797","Intenté hacerle ojitos a una chica en el Walmart y no me salió. Ya perdí* el toque.

*Nunca lo tuve.",8,NA,"1285712630389383168",2020-07-21 18:05:53,0
"798","Nadie:
Absolutamente nadie:
@jezzzini (probablemente): Perdón mamá por salir poeta.",2,NA,"1285419139058868225",2020-07-20 22:39:39,0
"799","@MachinaAnimata Bueño",0,"MachinaAnimata","1285359333451214854",2020-07-20 18:42:00,0
"800","@DiagramaDeVen @FaqinHamster @comunmentecomun Desde que dejó todo eso por lo que alardea, también dejó de entenderle al mame.",3,"DiagramaDeVen","1285346909763207168",2020-07-20 17:52:38,0
"801","Un día quiero dejar las matemáticas y al otro encuentro una cuenta de memes matemáticos que no entiendo pero que me… https://t.co/oRCSwICkNn",1,NA,"1285314017523838980",2020-07-20 15:41:56,0
"802","Autsilio me quiero comprar una Switch Lite...",0,NA,"1285312161305317376",2020-07-20 15:34:33,0
"803","Está pandemia ya duró más que mi relación amorosa más larga.

¿Y si le digo al covid que lo amo?",4,NA,"1284660627185827840",2020-07-18 20:25:36,0
"804","@filoadictos tiene un vídeo sobre algunas soluciones a la paradoja del mal. Por si alguien le quiere echar un ojo.… https://t.co/CTjuvO7lJw",0,"filoadictos","1284632171651760129",2020-07-18 18:32:31,0
"805","Yo cuando me fui a Monterrey.

Ahveda! https://t.co/y01A0EpT4q",0,NA,"1284592001787334657",2020-07-18 15:52:54,0
"806","Siempre lo he dicho: de cacahuates japoneses. https://t.co/8dhfqtNQ7f",2,NA,"1283866054511529999",2020-07-16 15:48:15,0
"807","@juanfio Qué manera de narrar!, Uff <U+0001F44C>",1,"juanfio","1283776433391833090",2020-07-16 09:52:07,0
"808","Grabé tu nombre en la penca de un pastel.",3,NA,"1283476821330165761",2020-07-15 14:01:34,1
"809","Y vendrá la muerte
Y tendrá tu pastel.",0,NA,"1283048909741359107",2020-07-14 09:41:12,0
"810","Es mi momento de volver a ser un gran tuitero. https://t.co/PDqNbMwIJR",1,NA,"1281277572115050497",2020-07-09 12:22:32,1
"811","Tengo la teoría de que nada de esto estaría pasando si Moisés Muñoz no hubiera metido ese gol de último momento.",5,NA,"1281043564919693315",2020-07-08 20:52:41,0
"812","@ElCanceren3D Mejor un King of the Ring.

Propongo llamarlo: King of the Tuit",1,"charliedeoro","1280966200588197888",2020-07-08 15:45:16,1
"813","@DiagramaDeVen Ya lo decía mi Juanga: pero qué necesidad.",1,"DiagramaDeVen","1280963885605031942",2020-07-08 15:36:04,0
